ID;Bundesland;Nachname_original;Nachname;GND;Geschlecht;Titel;Erscheinungsjahr;Erscheinungsjahr_k;Lit.preis_Name;Lit.preis_Autor_in_Name;Jug.literatur
1798;Baden-Württemberg;Morrison;Morrison;https://d-nb.info/gnd/132029006;weiblich;Menschenkind;1987;1987;;;nein
3063;Saarland;Moscherosch;Moscherosch;https://d-nb.info/gnd/118641182;männlich;Wunderliche und Wahrhafftige Gesichte Philanders von Sittewald;1640;1640;;;nein
1230;Bayern;Mosebach;Mosebach;https://d-nb.info/gnd/122571126;männlich;unbekannt;unbekannt;1951;;;
769;Niedersachsen;Mulisch;Mulisch;https://d-nb.info/gnd/118920766;männlich;Das Attentat;1982;1982;;;nein
770;Niedersachsen;Murail;Murail;https://d-nb.info/gnd/118158821;weiblich;Simpel;2004;2004;Deutscher Jugendliteraturpreis (2008);;ja
2067;Sachsen;Murail;Murail;https://d-nb.info/gnd/118158821;weiblich;Simpel;2004;2004;Deutscher Jugendliteraturpreis (2008);;ja
1251;Bayern;Murakami;Murakami;https://d-nb.info/gnd/119037092;männlich;unbekannt;unbekannt;1949;;;
197;Hessen;Muschg;Muschg;https://d-nb.info/gnd/118585894;männlich;Albissers Grund;1974;1974;;;nein
1637;Baden-Württemberg;Muschg;Muschg;https://d-nb.info/gnd/118585894;männlich;Liebesgeschichten;1972;1972;;;nein
2348;Sachsen-Anhalt;Musil;Musil;https://d-nb.info/gnd/118585916;männlich;Der Mann ohne Eigenschaften;1930;1930;;;nein
2868;Rheinland-Pfalz;Musil;Musil;https://d-nb.info/gnd/118585916;männlich;Die Verwirrungen des Zöglings Törleß;1906;1906;;;nein
2034;Sachsen;Musil;Musil;https://d-nb.info/gnd/118585916;männlich;Die Verwirrungen des Zöglings Törleß;1906;1906;;;nein
86;Hessen;Musil;Musil;https://d-nb.info/gnd/118585916;männlich;Die Verwirrungen des Zöglings Törleß;1906;1906;;;nein
1579;Baden-Württemberg;Musil;Musil;https://d-nb.info/gnd/118585916;männlich;Die Verwirrungen des Zöglings Törleß;1906;1906;;;nein
2347;Sachsen-Anhalt;Musil;Musil;https://d-nb.info/gnd/118585916;männlich;Die Verwirrungen des Zöglings Törleß;1906;1906;;;nein
937;Niedersachsen;Musil;Musil;https://d-nb.info/gnd/118585916;männlich;Die Verwirrungen des Zöglings Törleß;1906;1906;;;nein
1178;Bayern;Musil;Musil;https://d-nb.info/gnd/118585916;männlich;unbekannt;unbekannt;1880;;;
1337;Bremen;Musil;Musil;https://d-nb.info/gnd/118585916;männlich;unbekannt;unbekannt;1880;;;
2120;Sachsen-Anhalt;Mwangi;Mwangi;https://d-nb.info/gnd/118053418;männlich;Kariuki und sein weißer Freund;1991;1991;Deutscher Jugendliteraturpreis (1992);;ja
633;Niedersachsen;Mwangi;Mwangi;https://d-nb.info/gnd/118053418;männlich;Kariuki und sein weißer Freund;1991;1991;Deutscher Jugendliteraturpreis (1992);;ja
680;Niedersachsen;Nöstlinger;Nöstlinger;https://d-nb.info/gnd/118811738;weiblich;Das Austauschkind;1982;1982;;;ja
2106;Sachsen-Anhalt;Nöstlinger;Nöstlinger;https://d-nb.info/gnd/118811738;weiblich;Konrad oder das Kind aus der Konservenbüchse;1975;1975;;;ja
637;Niedersachsen;Nöstlinger;Nöstlinger;https://d-nb.info/gnd/118811738;weiblich;Konrad oder das Kind aus der Konservenbüchse;1975;1975;;;ja
2105;Sachsen-Anhalt;Nöstlinger;Nöstlinger;https://d-nb.info/gnd/118811738;weiblich;Wir pfeifen auf den Gurkenkönig;1972;1972;Deutscher Jugendliteraturpreis (1973);;ja
636;Niedersachsen;Nöstlinger;Nöstlinger;https://d-nb.info/gnd/118811738;weiblich;Wir pfeifen auf den Gurkenkönig;1972;1972;Deutscher Jugendliteraturpreis (1973);;ja
1740;Baden-Württemberg;Nabokov;Nabokov;https://d-nb.info/gnd/118586114;männlich;Pnin (Deutsche Übersetzung);1960;1957;;;nein
1186;Bayern;Nabokov;Nabokov;https://d-nb.info/gnd/118586114;männlich;unbekannt;unbekannt;1899;;;
3021;Saarland;Nadolny;Nadolny;https://d-nb.info/gnd/119282437;männlich;Die Entdeckung der Langsamkeit;1983;1983;;Weilheimer Literaturpreis (2010);nein
224;Hessen;Nadolny;Nadolny;https://d-nb.info/gnd/119282437;männlich;Die Entdeckung der Langsamkeit;1983;1983;;Weilheimer Literaturpreis (2010);nein
1650;Baden-Württemberg;Nadolny;Nadolny;https://d-nb.info/gnd/119282437;männlich;Die Entdeckung der Langsamkeit;1983;1983;;Weilheimer Literaturpreis (2010);nein
2349;Sachsen-Anhalt;Nadolny;Nadolny;https://d-nb.info/gnd/119282437;männlich;Die Entdeckung der Langsamkeit;1983;1983;;Weilheimer Literaturpreis (2010);nein
1232;Bayern;Nadolny;Nadolny;https://d-nb.info/gnd/119282437;männlich;unbekannt;unbekannt;1942;;Weilheimer Literaturpreis (2010);
1741;Baden-Württemberg;Naipaul;Naipaul;https://d-nb.info/gnd/118737929;männlich;An der Biegung des großen Flusses;1979;1979;;;nein
2674;Bayern;Natanowitsch Strugazki / Natanowitsch Strugazki;Natanowitsch Strugazki / Natanowitsch Strugazki;https://d-nb.info/gnd/119072335 + https://d-nb.info/gnd/119072343;anderes;Die bewohnte Insel;1969;1969;;;nein
2020;Sachsen;Nelson;Nelson;https://d-nb.info/gnd/121674738;männlich;Paranoid Park;2006;2006;;;ja
2007;Sachsen;Nesbø;Nesbø;https://d-nb.info/gnd/120887657;männlich;Doktor Proktors  Pupspulver;2007;2007;;;ja
634;Niedersachsen;Ness;Ness;https://d-nb.info/gnd/137410670;männlich;Sieben Minuten nach Mitternacht;2011;2007;Deutscher Jugendliteraturpreis (2012);;ja
1666;Baden-Württemberg;Nestroy;Nestroy;https://d-nb.info/gnd/118587080;männlich;Der Zerrissene;1844;1844;;;nein
910;Niedersachsen;Nestroy;Nestroy;https://d-nb.info/gnd/118587080;männlich;Freiheit in Krähwinkel;1848;1848;;;nein
1138;Niedersachsen;Neudecker;Neudecker;https://d-nb.info/gnd/130691089;weiblich;Sommernovelle;2015;2015;;;nein
2055;Sachsen;Nicholls;Nicholls;https://d-nb.info/gnd/130014516;männlich;Ewig Zweiter;2006;2005;;;nein
635;Niedersachsen;Nicholls;Nicholls;https://d-nb.info/gnd/130014516;weiblich;Wie man unsterblich wird – Jede Minute zählt;2008;2008;Luchs des Monats (2008);;ja
2064;Sachsen;Nicholls;Nicholls;https://d-nb.info/gnd/130014516;weiblich;Wie man unsterblich wird – Jede Minute zählt;2008;2008;Luchs des Monats (2008);;ja
972;Niedersachsen;Nietzsche;Nietzsche;https://d-nb.info/gnd/118587943;männlich;Vereinsamt;1887;1884;;;nein
2506;Baden-Württemberg;Nooteboom;Nooteboom;https://d-nb.info/gnd/119049422;männlich;Philip und die anderen;1955;1955;;;nein
2869;Rheinland-Pfalz;Nothomb;Nothomb;https://d-nb.info/gnd/122396049;weiblich;Die Reinheit des Mörders;1992;1992;;;nein
861;Niedersachsen;Novalis;Novalis;https://d-nb.info/gnd/118588893;männlich;Die Christenheit oder Europa;1826;1826;;;nein
2871;Rheinland-Pfalz;Novalis;Novalis;https://d-nb.info/gnd/118588893;männlich;Heinrich von Ofterdingen;1802;1802;;;nein
2350;Sachsen-Anhalt;Novalis;Novalis;https://d-nb.info/gnd/118588893;männlich;Heinrich von Ofterdingen;1802;1802;;;nein
2870;Rheinland-Pfalz;Novalis;Novalis;https://d-nb.info/gnd/118588893;männlich;Hymnen an die Nacht;1800;1800;;;nein
2550;Bayern;Novalis;Novalis;https://d-nb.info/gnd/118588893;männlich;unbekannt;unbekannt;1772;;;
1686;Baden-Württemberg;Novalis;Novalis;https://d-nb.info/gnd/118588893;männlich;unbekannt;unbekannt;1772;;;
334;Mecklenburg-Vorpommern;Novalis;Novalis;https://d-nb.info/gnd/118588893;männlich;unbekannt;unbekannt;1772;;;
2073;Sachsen;Oates;Oates;https://d-nb.info/gnd/118589121;weiblich;Nach dem Unglück schwang ich mich auf breitete meine Flügel aus und flog davon;2008;2006;;;ja
2074;Sachsen;Oates;Oates;https://d-nb.info/gnd/118589121;weiblich;Unter Verdacht: Die Geschichte von Big Mouth & Ugly Girl;2003;2002;Bronzener Lufti (2004);;ja
2678;Bayern;Oates;Oates;https://d-nb.info/gnd/118589121;weiblich;Unter Verdacht: Die Geschichte von Big Mouth & Ugly Girl;2003;2003;Bronzener Lufti (2004);;ja
1799;Baden-Württemberg;Oates;Oates;https://d-nb.info/gnd/118589121;weiblich;Wir waren die Mulvaneys;2003;1996;;;nein
273;Hessen;Oberender;Oberender;https://d-nb.info/gnd/122086228;männlich;Nachtschwärmer;2000;2000;;;ja
638;Niedersachsen;O'Dell;O'Dell;https://d-nb.info/gnd/118589334;männlich;Insel der blauen Delphine;1962;1960;Deutscher Jugendliteraturpreis (1963);;ja
2121;Sachsen-Anhalt;O'Dell;O'Dell;https://d-nb.info/gnd/118589334;männlich;Insel der blauen Delphine;1962;1960;Deutscher Jugendliteraturpreis (1963);;ja
1726;Baden-Württemberg;Oliver;Oliver;https://d-nb.info/gnd/118176900;männlich;unbekannt;unbekannt;1961;;;
1781;Baden-Württemberg;Ondaatje;Ondaatje;https://d-nb.info/gnd/119176041;männlich;Der englische Patient;1993;1992;;;nein
985;Niedersachsen;Opitz;Opitz;https://d-nb.info/gnd/118590111;männlich;Ach Liebste / laß vns eilen (In: Acht Büchern Deutscher Poematum);1625;1624;;;nein
1318;Brandenburg;Orlev;Orlev;https://d-nb.info/gnd/119238691;männlich;Lauf, Junge, lauf;2004;2004;Lufti-Jugendbuchpreis (2005);;ja
1148;Niedersachsen;Ortheil;Ortheil;https://d-nb.info/gnd/119175797;männlich;Faustinas Küsse;1998;1998;;;nein
2672;Bayern;Orwell;Orwell;https://d-nb.info/gnd/118590359;männlich;1984;1949;1949;;;nein
2457;Sachsen-Anhalt;Orwell;Orwell;https://d-nb.info/gnd/118590359;männlich;1984;1949;1949;;;nein
2518;Baden-Württemberg;Orwell;Orwell;https://d-nb.info/gnd/118590359;männlich;1984;1949;1949;;;nein
2872;Rheinland-Pfalz;Ossowski;Ossowski;https://d-nb.info/gnd/118747827;weiblich;Wilhelm Meisters Abschied;1982;1982;;;nein
1270;Bayern;Ostermaier;Ostermaier;https://d-nb.info/gnd/115727795;männlich;unbekannt;unbekannt;1967;;;
1753;Baden-Württemberg;Ovid;Ovid;https://d-nb.info/gnd/118590995;männlich;Die Metamorphosen;1210;8;;;nein
1782;Baden-Württemberg;Oz;Oz;https://d-nb.info/gnd/118855379;männlich;Der dritte Zustand;1992;1991;;;nein
772;Niedersachsen;Pamuk;Pamuk;https://d-nb.info/gnd/119104687;männlich;Rot ist mein Name;2001;1998;;;nein
1252;Bayern;Pamuk;Pamuk;https://d-nb.info/gnd/119104687;männlich;unbekannt;unbekannt;1952;;;
2873;Rheinland-Pfalz;Paul;Paul;https://d-nb.info/gnd/118557211;männlich;Flegeljahre;1804;1804;;;nein
287;Hessen;Paul;Paul;https://d-nb.info/gnd/118557211;männlich;Siebenkäs;1796;1796;;;nein
2138;Sachsen-Anhalt;Pausewang;Pausewang;https://d-nb.info/gnd/118842706;weiblich;Die Wolke;1987;1987;Deutscher Science Fiction Preis (1988), Deutscher Jugendliteraturpreis (1988), Kurd-Laßwitz-Preis (1988), Eduard-Bernhard-Preis (2009);;ja
1638;Baden-Württemberg;Pehnt;Pehnt;https://d-nb.info/gnd/120578069;weiblich;Ich muss los;2001;2001;Mara-Cassens-Preis (2001);;nein
2351;Sachsen-Anhalt;Pehnt;Pehnt;https://d-nb.info/gnd/120578069;weiblich;Insel 34;2003;2012;;;nein
3022;Saarland;Pehnt;Pehnt;https://d-nb.info/gnd/120578069;weiblich;Mobbing;2007;2007;;;nein
1765;Baden-Württemberg;Pelewin;Pelewin;https://d-nb.info/gnd/120925354;männlich;Buddhas kleiner Finger;1996;1996;;;nein
773;Niedersachsen;Perutz;Perutz;https://d-nb.info/gnd/118740083;männlich;Der schwedische Reiter;1936;1936;;;nein
2661;Bayern;Perutz;Perutz;https://d-nb.info/gnd/118740083;männlich;Zwischen neun und neun;1918;1918;;;nein
2068;Sachsen;Peters;Peters;https://d-nb.info/gnd/140920854;weiblich;Luna;2004;2004;;;ja
1766;Baden-Württemberg;Pirandello;Pirandello;https://d-nb.info/gnd/118594567;männlich;Sechs Personen suchen einen Autor;1924;1921;;;nein
2611;Bayern;Plenzdorf;Plenzdorf;https://d-nb.info/gnd/118595024;männlich;Die neuen Leiden des jungen W.;1972;1972;;;nein
2874;Rheinland-Pfalz;Plenzdorf;Plenzdorf;https://d-nb.info/gnd/118595024;männlich;Die neuen Leiden des jungen W.;1972;1972;;;nein
2189;Sachsen-Anhalt;Plenzdorf;Plenzdorf;https://d-nb.info/gnd/118595024;männlich;Die neuen Leiden des jungen W.;1972;1973;;;nein
1368;Bremen;Plenzdorf;Plenzdorf;https://d-nb.info/gnd/118595024;männlich;Die neuen Leiden des jungen W.;1972;1973;;;nein
2875;Rheinland-Pfalz;Plenzdorf;Plenzdorf;https://d-nb.info/gnd/118595024;männlich;Kein runter kein fern;1984;1984;Ingeborg-Bachmann-Preis (1978);;nein
1071;Niedersachsen;Plenzdorf;Plenzdorf;https://d-nb.info/gnd/118595024;männlich;Kein runter kein fern;1984;1984;Ingeborg-Bachmann-Preis (1978);;nein
2353;Sachsen-Anhalt;Plenzdorf;Plenzdorf;https://d-nb.info/gnd/118595024;männlich;Kein runter kein fern;1984;1984;Ingeborg-Bachmann-Preis (1978);;nein
2352;Sachsen-Anhalt;Plenzdorf;Plenzdorf;https://d-nb.info/gnd/118595024;männlich;Legende vom Glück ohne Ende;1979;1979;;;nein
2438;Sachsen-Anhalt;Plenzdorf;Plenzdorf;https://d-nb.info/gnd/118595024;männlich;Vater Mutter Mörderkind;1993;1993;;;nein
215;Hessen;Plessen;Plessen;https://d-nb.info/gnd/119137542;weiblich;Kohlhaas;1997;1979;;;nein
681;Niedersachsen;Poe;Poe;https://d-nb.info/gnd/11859527X;männlich;Der Untergang des Hauses Usher;1901;1839;;;nein
682;Niedersachsen;Poe;Poe;https://d-nb.info/gnd/11859527X;männlich;Die Morde in der Rue Morgue [auch: Der Doppelmord in der Rue Morgue];1841;1841;;;nein
2662;Bayern;Poe;Poe;https://d-nb.info/gnd/11859527X;männlich;Die Morde in der Rue Morgue [auch: Der Doppelmord in der Rue Morgue];1841;1841;;;nein
639;Niedersachsen;Pohl;Pohl;https://d-nb.info/gnd/119522667;männlich;Meine Freundin Mia;2012;2012;;;ja
275;Hessen;Powers;Powers;https://d-nb.info/gnd/123591813;männlich;Schattenflucht;2002;2000;;;nein
2139;Sachsen-Anhalt;Poznanski;Poznanski;https://d-nb.info/gnd/124804489;weiblich;Erebos;2010;2010;Deutscher Jugendliteraturpreis (2011), Ulmer Unke (2010), JuBu Buch des Monats (2010), Goldene Leslie (2011), Goldener Bücherwurm (2011), Preis der Moerser Jugendbuchjury (2011);;ja
311;Mecklenburg-Vorpommern;Poznanski;Poznanski;https://d-nb.info/gnd/124804489;weiblich;Erebos;2010;2010;Deutscher Jugendliteraturpreis (2011), Ulmer Unke (2010), JuBu Buch des Monats (2010), Goldene Leslie (2011), Goldener Bücherwurm (2011), Preis der Moerser Jugendbuchjury (2011);;ja
324;Mecklenburg-Vorpommern;Präkels;Präkels;https://d-nb.info/gnd/129469041;weiblich;Als ich mit Hitler Schnapskirschen aß;2017;2017;Deutscher Jugendliteraturpreis (2018);;ja
1317;Brandenburg;Pressler;Pressler;https://d-nb.info/gnd/119290650;weiblich;Malka Mai;2001;2001;Luchs des Monats (2001), Eule des Monats (2001), Deutscher Bücherpreis (2002);;ja
1323;Brandenburg;Pressler;Pressler;https://d-nb.info/gnd/119290650;weiblich;Nathan und seine Kinder;2009;2009;CORINE - Internationaler Buchpreis (2009);;ja
2679;Bayern;Pressler;Pressler;https://d-nb.info/gnd/119290650;weiblich;Shylocks Tochter;1999;1999;Esel des Monats (2008);;nein
2107;Sachsen-Anhalt;Preußler;Preußler;https://d-nb.info/gnd/118596438;männlich;Krabat;1971;1971;Deutscher Jugendliteraturpreis (1972);;ja
640;Niedersachsen;Preußler;Preußler;https://d-nb.info/gnd/118596438;männlich;Krabat;1971;1971;Deutscher Jugendliteraturpreis (1972);;ja
1791;Baden-Württemberg;Puschkin;Puschkin;https://d-nb.info/gnd/118641816;männlich;Der Postmeister (In: Die Geschichten des verstorbenen Iwan Petrowitsch Belkin);1831;1831;;;nein
2612;Bayern;Puschkin;Puschkin;https://d-nb.info/gnd/118641816;männlich;Die Hauptmannstochter;1836;1836;;;nein
2621;Bayern;Puschkin;Puschkin;https://d-nb.info/gnd/118641816;männlich;Pique Dame;1834;1834;;;nein
2517;Baden-Württemberg;Queneau;Queneau;https://d-nb.info/gnd/118597302;männlich;Stilübungen;1947;1947;;;nein
2645;Bayern;Röhrig;Röhrig;https://d-nb.info/gnd/12012159X;männlich;In 300 Jahren vielleicht;1983;1983;Deutscher Jugendliteraturpreis (1984);;ja
1729;Baden-Württemberg;Rühmkorf;Rühmkorf;https://d-nb.info/gnd/118603957;männlich;unbekannt;unbekannt;1929;;;
941;Niedersachsen;Raabe;Raabe;https://d-nb.info/gnd/118597442;männlich;Die Chronik der Sperlingsgasse;1856;1875;;;nein
2876;Rheinland-Pfalz;Raabe;Raabe;https://d-nb.info/gnd/118597442;männlich;Die Chronik der Sperlingsgasse;1856;1856;;;nein
2190;Sachsen-Anhalt;Raabe;Raabe;https://d-nb.info/gnd/118597442;männlich;Die schwarze Galeere;1861;1861;;;nein
774;Niedersachsen;Raabe;Raabe;https://d-nb.info/gnd/118597442;männlich;Die schwarze Galeere;1861;1861;;;nein
2663;Bayern;Raabe;Raabe;https://d-nb.info/gnd/118597442;männlich;Die schwarze Galeere;1861;1861;;;nein
1658;Baden-Württemberg;Raabe;Raabe;https://d-nb.info/gnd/118597442;männlich;Pfisters Mühle;1884;1884;;;nein
2565;Bayern;Raabe;Raabe;https://d-nb.info/gnd/118597442;männlich;unbekannt;unbekannt;1831;;;
1094;Niedersachsen;Rabinovici;Rabinovici;https://d-nb.info/gnd/115832874;männlich;Suche nach M.;1997;1997;;;nein
1329;Brandenburg;Rammstedt;Rammstedt;https://d-nb.info/gnd/124480659;männlich;Morgen mehr;2016;2016;;;nein
1149;Niedersachsen;Ransmayr;Ransmayr;https://d-nb.info/gnd/118956299;männlich;Die letzte Welt;1988;1988;;Solothurner Literaturpreis (1997), Franz-Kafka-Preis (1995), Heinrich-Böll-Preis (2007), Würth-Preis für Europäische Literatur (2018);nein
2877;Rheinland-Pfalz;Ransmayr;Ransmayr;https://d-nb.info/gnd/118956299;männlich;Die letzte Welt;1988;1988;;Solothurner Literaturpreis (1997), Franz-Kafka-Preis (1995), Heinrich-Böll-Preis (2007), Würth-Preis für Europäische Literatur (2018);nein
1565;Baden-Württemberg;Ransmayr;Ransmayr;https://d-nb.info/gnd/118956299;männlich;Die letzte Welt;1988;1988;;Solothurner Literaturpreis (1997), Franz-Kafka-Preis (1995), Heinrich-Böll-Preis (2007), Würth-Preis für Europäische Literatur (2018);nein
241;Hessen;Ransmayr;Ransmayr;https://d-nb.info/gnd/118956299;männlich;Die letzte Welt;1988;1988;;Solothurner Literaturpreis (1997), Franz-Kafka-Preis (1995), Heinrich-Böll-Preis (2007), Würth-Preis für Europäische Literatur (2018);nein
1233;Bayern;Ransmayr;Ransmayr;https://d-nb.info/gnd/118956299;männlich;unbekannt;unbekannt;1954;;Solothurner Literaturpreis (1997), Franz-Kafka-Preis (1995), Heinrich-Böll-Preis (2007), Würth-Preis für Europäische Literatur (2018);
843;Niedersachsen;Regener;Regener;https://d-nb.info/gnd/124928048;männlich;Herr Lehmann;2001;2001;;;nein
1113;Niedersachsen;Regener;Regener;https://d-nb.info/gnd/124928048;männlich;Neue Vahr Süd;2004;2004;;;nein
270;Hessen;Reich-Ranicki;Reich-Ranicki;https://d-nb.info/gnd/118599194;männlich;Mein Leben;1999;1999;;Friedrich-Hölderlin-Preis (2000);nein
775;Niedersachsen;Reimann;Reimann;https://d-nb.info/gnd/118744070;weiblich;Alles schmeckt nach Abschied;1998;1998;;;nein
2354;Sachsen-Anhalt;Reimann;Reimann;https://d-nb.info/gnd/118744070;weiblich;Ankunft im Alltag;1961;1961;Kunstpreis des FDGB (1961);;nein
169;Hessen;Reimann;Reimann;https://d-nb.info/gnd/118744070;weiblich;Ankunft im Alltag;1961;1961;Kunstpreis des FDGB (1961);;nein
1623;Baden-Württemberg;Reimann;Reimann;https://d-nb.info/gnd/118744070;weiblich;Franziska Linkerhand;1974;1974;;;nein
2355;Sachsen-Anhalt;Reimann;Reimann;https://d-nb.info/gnd/118744070;weiblich;Franziska Linkerhand;1974;1974;;;nein
198;Hessen;Reimann;Reimann;https://d-nb.info/gnd/118744070;weiblich;Franziska Linkerhand;1974;1974;;;nein
375;Mecklenburg-Vorpommern;Reimann;Reimann;https://d-nb.info/gnd/118744070;weiblich;unbekannt;unbekannt;1933;;;
2878;Rheinland-Pfalz;Reinig;Reinig;https://d-nb.info/gnd/118599437;weiblich;Robinson;unbekannt;unbekannt;;;nein
139;Hessen;Remarque;Remarque;https://d-nb.info/gnd/118599631;männlich;Arc de Triomphe;1945;1945;;;nein
2035;Sachsen;Remarque;Remarque;https://d-nb.info/gnd/118599631;männlich;Im Westen nichts Neues;1928;1929;;;nein
2644;Bayern;Remarque;Remarque;https://d-nb.info/gnd/118599631;männlich;Im Westen nichts Neues;1928;1928;;;nein
2879;Rheinland-Pfalz;Remarque;Remarque;https://d-nb.info/gnd/118599631;männlich;Im Westen nichts Neues;1928;1928;;;nein
1549;Baden-Württemberg;Remarque;Remarque;https://d-nb.info/gnd/118599631;männlich;Im Westen nichts Neues;1928;1929;;;nein
116;Hessen;Remarque;Remarque;https://d-nb.info/gnd/118599631;männlich;Im Westen nichts Neues;1928;1929;;;nein
2191;Sachsen-Anhalt;Remarque;Remarque;https://d-nb.info/gnd/118599631;männlich;Im Westen nichts Neues;1928;1929;;;nein
776;Niedersachsen;Remarque;Remarque;https://d-nb.info/gnd/118599631;männlich;Im Westen nichts Neues;1928;1929;;;nein
356;Mecklenburg-Vorpommern;Remarque;Remarque;https://d-nb.info/gnd/118599631;männlich;unbekannt;unbekannt;1898;;;
351;Mecklenburg-Vorpommern;Reuter;Reuter;https://d-nb.info/gnd/118599976;männlich;unbekannt;unbekannt;1810;;;
914;Niedersachsen;Reza;Reza;https://d-nb.info/gnd/120465272;weiblich;Kunst;1996;1994;;;nein
2024;Sachsen;Rhue;Rhue;https://d-nb.info/gnd/118880993;männlich;Boot Camp;2006;2006;;;ja
2221;Sachsen-Anhalt;Rhue;Rhue;https://d-nb.info/gnd/118880993;männlich;Die Welle. Bericht über einen Unterrichtsversuch, der zu weit ging.;1984;1981;Preis der Leseratten (1984);;ja
2025;Sachsen;Rhue;Rhue;https://d-nb.info/gnd/118880993;männlich;Ich knall euch ab!;2002;2000;;;ja
2108;Sachsen-Anhalt;Richter;Richter;https://d-nb.info/gnd/12276076X;männlich;Damals war es Friedrich;1961;1961;;;ja
683;Niedersachsen;Richter;Richter;https://d-nb.info/gnd/122400259;weiblich;Hechtsommer;2004;2004;Luchs des Monats (2004), Katholischer Kinder- und Jugendbuchpreis (2005), LesePeter Kinderbuch (2004);;ja
309;Mecklenburg-Vorpommern;Rietzschel;Rietzschel;https://d-nb.info/gnd/1051283361;männlich;Die Handschrift des Legionärs Franz Eckstein;2017;2017;;;nein
954;Niedersachsen;Rilke;Rilke;https://d-nb.info/gnd/118601024;männlich;Die Aufzeichnungen des Malte Laurids Brigge;1910;1910;;;nein
