;ID;Titel;Inhalt;Semester;Art;Intervall_Start;Intervall_End;Universität;NER_Pers_Inhalt;NER_Pers_Titel
783;mainz0369;05.067.700 VNDL I/II/III: Romantische Ökologien;"Inhalt:
Rauschende Wälder, murmelnde Bäche, flüchtiges Getier: Kunst und Literatur der Romantik bergen eine reiche Flora und Fauna. So gilt denn auch „Natur“ als eines der zentralen Themen dieser Epoche. Entsprechend beziehen sich heute sowohl die politischen Umweltbewegungen als auch das wissenschaftliche Forschungsfeld der sogenannten ‚Environmental Humanities‘ immer wieder auf die Romantik. Bereits in der ‚ersten Welle‘ literatur-, kunst- und kulturhistorischer Umwelt-Forschungen in den 1970/80er Jahren wurde die europäische Romantik als Dynamisierung und Konkretisierung eines ökologischen Denkens begriffen, aus dem unser modernes Verständnis von ökologischen Zusammenhängen überhaupt erst hervorgegangen ist: Unser eigenes ökologisches Denken und Handeln hat seinen Ursprung in der Romantik.
Bislang wird diese Vor- und Frühgeschichte der Ökologie in erster Linie unter Verweis auf eine Handvoll Autoren (notabene: keine Autorinnen) rekonstruiert. Diese etablierte Protoökologieerzählung wird in der Vorlesung mit Blick auf die reichhaltigen Bedeutungen des Ökologischen und auf die Diversität der Romantik erweitert. Damit pluralisiert die interdisziplinäre Ringvorlesung das Verhältnis zwischen Romantik und Ökologie, indem sie den Ausprägungen ökologischen Denkens (‚Ökologien‘) im Rahmen von literatur-, kunst-, musik-, geschichts- und medienwissenschaftlichen Vorträgen nachgeht. Im Zentrum der Vorlesung stehen also romantische Kunstwerke: Romane, Gedichte, Gemälde, Kompositionen. Analysiert werden diese Kunstwerke und die in ihnen formulierten romantischen Ökologien immer auch aus der Perspektive wissensgeschichtlicher, ästhetiktheoretischer und methodologischer Fragen zum Verhältnis von Romantik und Ökologie.

Die Ringvorlesung ist ein Gemeinschaftsprojekt der Universitäten in Frankfurt, Mainz und Darmstadt und wird von der RMU-Allianz gefördert. Die Veranstaltung wird digital ausgerichtet (Zoom). Die Zugangsdaten zum Meeting und das Programm der Veranstaltung erhalten Sie nach der Anmeldung.

Anbei der Registrierungslink:
https://uni-frankfurt.zoom.us/meeting/register/tJ0qdOqqqjgtHN3DuBt9CpLxbHMjOv4-W3xS";sose21;;2021-04;2021-08;mainz;;
784;mainz0370;05.067.1160 GNDL-V: Einführungsvorlesung Neuere Deutsche Literatur;;sose21;;2021-04;2021-08;mainz;;
785;mainz0371;05.067.1130 HNDL/SFNL I-V (Master): Spätstil;"Inhalt:
Der Begriff ›Spätstil‹, der sowohl im kunstgeschichtlichen als auch im musikwissenschaftlichen Diskurs geläufig ist, erfreut sich in der Literaturwissenschaft erst seit ungefähr fünfzehn Jahren wachsender Aufmerksamkeit, insbesondere nach der postumen Veröffentlichung von Edward Saids Studie On Late Style (2006). Ausgangspunkt der diachron strukturierten Veranstaltung ist ein Aufsatz Theodor W. Adornos aus dem Jahr 1937 zum Spätstil Beethovens, in dem eingangs folgende Überlegung des Verfassers formuliert ist: »Die Reife der Spätwerke bedeutender Künstler gleicht nicht der von Früchten. Sie sind gemeinhin nicht rund, sondern durchfurcht, gar zerrissen; sie pflegen der Süße zu entraten und weigern sich herb, stachlig dem bloßen Schmecken«. Im Rahmen unserer Veranstaltung wollen wir uns nicht nur Spätwerken literarischen Charakters widmen, sondern auch Erzählwerken, die von einem Zu-Spät-Sein gekennzeichnet sind. Demnach soll zunächst eine Begriffsbestimmung im Fokus unserer Überlegungen stehen. So werden wir uns fragen, inwiefern sich die Kategorien ›Spätstil‹ und ›Altersstil‹ unterscheiden lassen. Ferner beschäftigen wir uns textbezogen mit dem Konzept von Spätzeitlichkeit. Diese und weitere Kategorien werden wir gemeinsam anhand ausgewählter Erzähltexte von Joseph von Eichendorff, Adalbert Stifter, Franz Kafka und W. G. Sebald diskutieren. Eine genaue Lektüreliste mit bibliographischen Hinweisen finden Sie Anfang Februar 2021 im LMS.";sose21;;2021-04;2021-08;mainz;['Edward Saids', 'Theodor W. Adornos', 'Beethovens', 'Joseph von Eichendorff', 'Adalbert Stifter', 'Franz Kafka', 'W. G. Sebald'];
786;mainz0372;05.067.1180 GNDL-PS H: Einführungsproseminar Neuere Deutsche Literatur;"Inhalt:
Die Lehrveranstaltung dient der Einführung in das literaturwissenschaftliche Arbeiten. Sie soll Studienanfängerinnen und -anfängern Grundkenntnisse vermitteln, die für den literaturwissenschaftlichen Teil des Germanistikstudiums unverzichtbar sind. Im Laufe der Einführung werden die nötigen Hilfsmittel literaturwissenschaftlichen Arbeitens vorgestellt, es werden grundlegende Arbeits- und Darstellungstechniken eingeübt und es werden die wichtigsten Analyseverfahren thematisiert. Das Proseminar will auch die Ziele und Methoden verdeutlichen, in deren Dienst die Hilfsmittel, die Arbeitstechniken und die Analyseverfahren stehen.";sose21;;2021-04;2021-08;mainz;;
787;mainz0373;05.067.1130 HNDL/SFNL I-V (Master): Gesellschaftskonstruktionen in Robert Musils Romanprojekt „Der Mann ohne Eigenschaften“;"Inhalt:
Das Romanprojekt „Der Mann ohne Eigenschaften“ (1930/1932/posthum) gilt als das Hauptwerk Robert Musils, obwohl es Fragment geblieben ist. Die Handlung des Romans spielt im letzten Jahr vor Ausbruch des Ersten Weltkriegs und kann als „kritische Moderne-Diagnose“ (Norbert Christian Wolf) verstanden werden. Im Mittelpunkt des Hauptseminars werden Musils Gesellschaftskonstruktionen stehen, wie sie in ästhetisch experimentellen literarischen Formen zum Ausdruck kommen.";sose21;;2021-04;2021-08;mainz;['Robert Musils', 'Norbert Christian Wolf', 'Musils'];['Robert Musils']
788;mainz0374;05.067.1180 GNDL-PS D: Einführungsproseminar Neuere Deutsche Literatur;"Inhalt:
Die Lehrveranstaltung zur Einführung in die Literaturwissenschaft soll den Studienanfänger/innen Grundkenntnisse vermitteln, die er für den literaturwissenschaftlichen Teil des Germanistikstudiums benötigt. Es soll mit wichtigen Hilfsmitteln literaturwissenschaftlichen Arbeitens und grundlegenden Arbeitstechniken bekanntmachen und zugleich zur Reflexion der Ziele und Methoden hinführen, in deren Dienst sie stehen.";sose21;;2021-04;2021-08;mainz;;
789;mainz0375;05.067.1130 HNDL/SFNL I-V (Master): Kriegsliteratur zwischen den Kriegen;"Inhalt:
Das Seminar knüpft in dreifacher Hinsicht an den Kurs „Literatur der Weimarer Republik“ aus dem vergangenen Wintersemester an (vgl. http://tcdh01.uni-trier.de/Herodot/index.php/Kriegsliteratur_zwischen_den_Kriegen):
1) in der Kernthematik: Kriegsliteratur zwischen den Kriegen (1918-1933),
2) im Ablauf: koordinierte Projektarbeit,
3) bei der technischen Basis: HERODOT, Hero-Wiki, Moodle, Moodle-Wiki, Teams.
Aufbauend auf die bisherigen Erkundungen zu und um Erich Maria Remarques „Im Westen nichts Neues“ (1928/29), Ernst Jüngers „In Stahlgewittern“ (1920ff.) und Adrienne Thomas‘ „Die Katrin wird Soldat“ (1930) können nun weitere Themen und Aspekte in den Blick genommen werden, darunter Werke von Ernst Glaeser, Edelf Köppen, Leonhard Frank, Ludwig Renn, Georg von der Vring, Arnold Zweig, Richard Dehmel, Walter Flex, Siegfried Kracauer, Henri Barbusse, John Dos Passos oder reale Kriegstagebücher („Verborgene Chronik“). Ferner wären die medialen Transfers um den Kriegsroman (Verfilmungen, Bücher zum Film, Cross-Marketing etc.) genauer in den Blick zu nehmen. Nicht zuletzt können einige konzeptionelle und technische Neuoptionen in der Arbeit mit HERODOT und der Moodle-Wiki ausprobiert werden. An-, Um- und Neubau sind so gleichermaßen möglich und ergänzen sich im besten Fall.";sose21;;2021-04;2021-08;mainz;['Erich Maria Remarques', 'Ernst Jüngers', 'Adrienne Thomas', 'Katrin', 'Ernst Glaeser', 'Edelf Köppen', 'Leonhard Frank', 'Ludwig Renn', 'Georg von der Vring', 'Arnold Zweig', 'Richard Dehmel', 'Walter Flex', 'Siegfried Kracauer', 'Henri Barbusse', 'John Dos Passos'];
790;mainz0376;05.067.1130 HNDL/SFNL I-V (Master): Blüten-Lese(n). Neue Lektüren des Pflanzlichen;"Inhalt:
Das Seminar versteht sich als projekt- und praxisorientierte Auseinandersetzung mit dem emerging field der kulturwissenschaftlichen Pflanzenforschung und knüpft an das gleichnamige BA-Seminar aus dem Wintersemesters 20/21 an. Die Belegung dieser ersten Projekteinheit ist für eine Teilnahme am Kurs im Sommersemester nicht notwendig. 

Das Seminar besitzt zwei Grundkomponenten. Zum einen werden die aktuellen theoretisch-methodischen Zugriffe aus den Plant Studies im Kurs diskutiert und reflektiert. Eine Bereitschaft für die Lektüre von englischsprachigen Texten ist hier Voraussetzung. Zum anderen werden die Theorien, Methoden und Praktiken des Analysierens und Interpretierens aus der Perspektive der Plant Studies an ausgewählten Texten und Kontexten des 20. und 21. Jahrhunderts erprobt. Ein Reader mit Texten u.a. von Alfred Döblin, Berthold Brecht, Rainer Maria Rilke, Else Lasker-Schüler, Wilhelm Lehmann, Friederike Mayröcker, Marion Poschmann, Silke Scheuermann und Jan Wagner werden zu Beginn des Semesters online zur Verfügung gestellt.

Die Veranstaltung findet wöchentlich in einem digitalen Setting mit Mainzer und Frankfurter Studierenden statt und bietet zudem – sofern es das Infektionsgeschehen erlaubt – zwei Exkursionen (Herbarium-Senckenbergianum, Frankfurt; Botanischer Garten und Herbarium MJG, Mainz) an; auch einzelne Präsenztreffen sind unter Prüfung der Pandemiebedingungen geplant. Das Seminar sieht zudem einen Gastvortrag (Dr. John C. Ryan, Southern Cross University, Australia) und eine Lesung mit der Autorin Marion Poschmann vor. 

Ziel der Projektphase des Seminars ist ein digitales Glossar, das aus der Perspektive der Environmental Humanities und der Plant Studies zentrale Begriffe, Theorien und Themen der Literatur- und Kulturtheorie aufbereitet. Das Glossar wird in die Homepage einpflegt, die für die digitale Ausstellung „Blüten-Lese(n)“ im WS 20/21 angefertigt wurde. Die Gestaltung und Implementierung des Glossars werden in zwei digitalen Workshopphasen erarbeitet.";sose21;;2021-04;2021-08;mainz;['Alfred Döblin', 'Berthold Brecht', 'Rainer Maria Rilke', 'Else Lasker-Schüler', 'Wilhelm Lehmann', 'Friederike Mayröcker', 'Marion Poschmann', 'Silke Scheuermann', 'Jan Wagner', 'John C. Ryan', 'Marion Poschmann'];
791;mainz0377;05.067.1180 GNDL-PS B: Einführungsproseminar Neuere Deutsche Literatur;"Inhalt:
Die Lehrveranstaltung zur Einführung in die Literaturwissenschaft soll den Studienanfänger/innen Grundkenntnisse vermitteln, die er für den literaturwissenschaftlichen Teil des Germanistikstudiums benötigt. Es soll mit wichtigen Hilfsmitteln literaturwissenschaftlichen Arbeitens und grundlegenden Arbeitstechniken bekanntmachen und zugleich zur Reflexion der Ziele und Methoden hinführen, in deren Dienst sie stehen.";sose21;;2021-04;2021-08;mainz;;
792;mainz0378;05.067.1130 HNDL/SFNL I-V (Master): Drama und Theater im 18. Jahrhundert;;sose21;;2021-04;2021-08;mainz;;
793;mainz0379;05.067.1130 HNDL/SFNL I-V (Master): Herta Müller;"Inhalt:
Herta Müllers Texte sind poetisch und politisch. Nicht erst seit sie 2009 den Nobelpreis für Literatur bekam, nutzt die Autorin die Gelegenheit, Stellung zu beziehen und sich gegen Diktaturen einzusetzen. In ihren literarischen Werken werden unterschiedliche Diktaturen ebenfalls zum Thema gemacht, so etwas der Nationalsozialismus und der (rumänische) Kommunismus. Die Texte verhandeln aber auch Komplexe wie Mehrsprachigkeit, Unsagbarkeit, Migration, Tier-Mensch-Verhältnisse, Freundschaft und Verrat. Im Seminar lesen wir einmal quer durch ihr Werk, von den Niederungen über Atemschaukel bis zu den Collagen und wir diskutieren auch poetologische Texte.

Ausgewählte Texte werden als pdf zur Verfügung gestellt.

Zur Anschaffung empfohlen wird Atemschaukel (2009).";sose21;;2021-04;2021-08;mainz;['Herta Müllers'];['Herta Müller']
794;mainz0380;05.067.1180 GNDL-PS A: Einführungsproseminar Neuere Deutsche Literatur;"Inhalt:
Die Lehrveranstaltung zur Einführung in die Literaturwissenschaft soll den Studienanfänger/innen Grundkenntnisse vermitteln, die er für den literaturwissenschaftlichen Teil des Germanistikstudiums benötigt. Es soll mit wichtigen Hilfsmitteln literaturwissenschaftlichen Arbeitens und grundlegenden Arbeitstechniken bekanntmachen und zugleich zur Reflexion der Ziele und Methoden hinführen, in deren Dienst sie stehen.";sose21;;2021-04;2021-08;mainz;;
795;mainz0381;05.067.1130 HNDL/SFNL I-V (Master): Idioten;"Inhalt:
Das Seminar beschäftigt sich mit der Sozialfigur des Idioten. Es geht von neueren literarischen (Botho Strauß) und essayistisch-kulturkritischen Diganosen (Terzic) aus, nach denen Idiotie zu den signifikanten Merkmalen der Gegenwart gehört. Ein angemessenes Verständnis des Idioten würde dann zugleich zu einem besseren bzw. angemesseneren Zeit- und Selbstverständis verhelfen können. Um dieses Verständnis entwickeln und sich in einem Prüfungsgespräch bzw. einer Hausarbeit differenziert und ertragreich darüber äußern zu können, soll zum einen die Begriffsgeschichte von Idiot und Idiotie rekonstruiert werden, die vom 'Privatmann‘ und 'einfachen Menschen‘ über den 'ungeübten Laien‘ (Nikolaus von Kues) und 'Ungelehrten' zum ungeschickten 'Stümper‘ und ungewandten 'Blöden' und schließlich zum abwertend gebrauchten Schimpfwort (i.S.v. 'Dummkopf‘, 'Blödmann‘) verläuft. Zum anderen soll über die gemeinsame Lektüre von (mehr oder weniger) literarischen Texten, die u.a. von Eichendorff, Feuerbach, Rilke, Henscheid, Strauß und Kleeberg stammen, der spezifische Beitrag der Literatur zur Sozialfigur des Idioten und ihrer Semantik diskutiert werden. ";sose21;;2021-04;2021-08;mainz;['Botho Strauß', 'Terzic', 'Nikolaus von Kues', 'Eichendorff', 'Feuerbach', 'Rilke', 'Henscheid', 'Strauß', 'Kleeberg'];
796;mainz0382;05.067.700 VNDL I/II/III: Trauma und Gedächtnis;"Inhalt:
Vor dem Hintergrund einer historischen Perspektivierung soll der Frage nachgegangen werden, wie die gesellschaftliche und politische Evolution der Gewalt das kulturelle Leben des 20. und 21. Jahrhunderts prägte. Welche Krisen- und Traumanarrative bildeten sich heraus? An ausgewählten Lektüren von Literatur- und Filmbeispielen werden wir diese „Erinnerungsräume“ und Wandlungen des kulturellen Gedächtnisses genauer analysieren und bestimmen.";sose21;;2021-04;2021-08;mainz;;
797;mainz0383;05.067.1180 GNDL-PS I: Einführungsproseminar Neuere Deutsche Literatur;;sose21;;2021-04;2021-08;mainz;;
798;mainz0384;05.067.1180 GNDL-PS G: Einführungsproseminar Neuere Deutsche Literatur;"Inhalt:
Die Lehrveranstaltung zur Einführung in die Literaturwissenschaft soll den Studienanfänger/innen Grundkenntnisse vermitteln, die er für den literaturwissenschaftlichen Teil des Germanistikstudiums benötigt. Es soll mit wichtigen Hilfsmitteln literaturwissenschaftlichen Arbeitens und grundlegenden Arbeitstechniken bekanntmachen und zugleich zur Reflexion der Ziele und Methoden hinführen, in deren Dienst sie stehen.";sose21;;2021-04;2021-08;mainz;;
799;mainz0385;05.067.1180 GNDL-PS A: Einführungsproseminar Neuere Deutsche Literatur;"Inhalt:
Die Lehrveranstaltung zur Einführung in die Literaturwissenschaft soll den Studienanfänger/innen Grundkenntnisse vermitteln, die er für den literaturwissenschaftlichen Teil des Germanistikstudiums benötigt. Es soll mit wichtigen Hilfsmitteln literaturwissenschaftlichen Arbeitens und grundlegenden Arbeitstechniken bekanntmachen und zugleich zur Reflexion der Ziele und Methoden hinführen, in deren Dienst sie stehen.";wise21-22;;2021-09;2022-03;mainz;;
800;mainz0386;05.067.1130 HNDL/SFNL I-V (Master): Heinrich von Kleist und seine Zeit;"Inhalt:
In weniger als zehn Lebensjahren schuf Heinrich von Kleist ein Werk, dessen Modernität erst in den letzten Jahrzehnten von der Literaturwissenschaft adäquat gewürdigt wurde, ja einen regelrechten Forschungsboom auslöste. Dieses enorme Interesse beweisen nicht nur unzählige Aufsätze und Monographien, sondern auch die heftigen Kontroversen über eine angemessene Edition seines Œuvres. Das Seminar beschäftigt sich mit der Provokation, die Kleists Werk im Spannungsfeld zwischen Klassik und Romantik darstellte und die bis heute fortwirkt.

Voraussetzung für eine sinnvolle Teilnahme ist die Lektüre sämtlicher Dramen und Erzählungen, was angesichts des schmalen Gesamtwerks keine Zumutung sein sollte. Es empfiehlt sich dazu die Anschaffung der zweibändigen, von Helmut Sembdner herausgegebenen Werkausgabe im Deutschen Taschenbuchverlag.";wise21-22;;2021-09;2022-03;mainz;['Heinrich von Kleist', 'Kleists', 'Helmut Sembdner'];['Heinrich von Kleist']
801;mainz0387;05.067.1130 HNDL/SFNL I-V (Master): Das barocke Trauerspiel;"Inhalt:
Das Seminar beschäftigt sich mit der Lektüre ausgewählter Trauerspiele von Andreas Gryphius (1616–1664) und Daniel Caspar von Lohenstein (1635–1683), die seit der breiteren Rezeption von Walter Benjamins Studie zum Ursprung des deutschen Trauerspiels (1928) zum Kanon der neueren deutschen Literaturgeschichte gehören. Benjamin kommt das Verdienst zu, nicht nur eine lange unterschätzte Gattung literaturgeschichtlich rehabilitiert, sondern auch neue Interpretationsansätze zur Diskussion gestellt zu haben, die bis heute die Barockforschung inspirieren. Die von Benjamin hervorgehobene politischen, theologischen, und ökonomischen Dimensionen des Trauerspiels bilden den Schwerpunkt des Seminars, das die Leitfrage verfolgt, wie sich literarische Innovationen zu kultur- und mentalitätshistorischen Entwicklungen – z.B. Säkularisierung, Absolutismus, Globalisierung – verhalten. Dabei sollen auch Aspekte berücksichtigt werden, die die neuere Forschung intensiv behandelt hat: u.a. Rhetorik, Emblematik, Affektenlehre, Allegorie, Gender, Theaterpraxis und Buchmedialität.";wise21-22;;2021-09;2022-03;mainz;['Andreas Gryphius', 'Daniel Caspar von Lohenstein', 'Walter Benjamins', 'Benjamin', 'Benjamin'];
